datetime,headline,source,summary,url
2023-08-25 11:06:00,Heineken is the latest Western corporate giant to exit Russia,DowJones,Beer giant Heineken is the latest major Western company to exit Russia.,https://finnhub.io/api/news?id=7a70f02435057f2f269a61b6c16aee97cc6763654bcf887f707929be83c833c3
2023-08-25 09:13:00,Europe is cracking down on Big Tech. This is what will change when you sign on. ,MarketWatch,"Starting Friday, Europeans will see their online life change.",https://finnhub.io/api/news?id=cf1f98c06ebacdd15a8f7186ca3bd0620544857c6ee7d18824e047fc8bac3681
2023-08-25 08:50:00,"'Magnificent 7' Tech Bubble To Burst With 'Higher-For-Longer' Rates, Top Wall Street Analyst Warns",Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=5c72f11d7ca424762f7867ce9b3a99fa559fc7351edee1ff34f0fbdea5488d2a
2023-08-25 08:45:00,"WeWork's Journey From $47B Valuation To Possible Bankruptcy, Mastercard and Visa Reassess Ties with Binance Card, Hawaiian Electric Accused Of Jeopardizing Investigation Of Maui Wildfires: Today's Top Stories",Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=40aa2abfba8cddf768cf5123066409bc2fd7032b444266c1b0066ebcdb551957
2023-08-25 08:33:00,Parents Beware! Tech Giants Including Google Bypass Kid Privacy Norms,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=17bca483727d955c5a641d590217a623f16247508cac4b90ab53d2198715e842
2023-08-25 08:14:00,Europe is cracking down on Big Tech. This is what will change when you sign on.,MarketWatch,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=b64f2e2d50601244ad8d9dfcb0b60153e23dbfe64293cba93db772fdc9222f00
2023-08-25 07:17:00,IETC ETF: A Prudent Bet on Rising U.S. Tech Independence,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=eec0e26fdf24a0bb5ecfa98028b606ed6278dc31d870f9e566bff1931e426886
2023-08-25 07:03:17,Google: Undervalued And Positioned To Gain From Economic Strength,SeekingAlpha,"Google is undervalued on a relative and intrinsic basis, and the company's proven strengths make this valuation even more compelling. Find out why GOOG stock is a Buy.",https://finnhub.io/api/news?id=2afbb608b384e4d61dcb860d943b506eddbd22301817a66dbb1471ffcd7426e2
2023-08-25 06:55:00,SPDR ETF Report -  Markets Must Digest What Fed Chair Powell Said,TalkMarkets,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=2137f46d0e221603ce50036990d4b8a91fa3f0aa262f5d4df4c219eb460c0881
2023-08-25 06:46:22,"CII: High Tech Exposure Is A Risk Heading Into Jackson Hole, But The Fund Seems Okay",SeekingAlpha,The BlackRock Enhanced Capital and Income Fund offers a solution for generating additional income to offset rising inflation. Read more about CII here.,https://finnhub.io/api/news?id=d0484d21183685228cc84b1852109a8c12fe460fb0a6043cc23c5c0992d5c5ac
2023-08-25 06:45:00,"The Nvidia Distraction Is Over. Jackson Hole, Powell, Bonds Take Center Stage.",MarketWatch,"Hawaiian Electric suspends dividend as troubles build, fast-fashion rivals Shein and Forever 21 team up, and other news to start your day.",https://finnhub.io/api/news?id=723fea52ff22cde8a8d2f6275891daa843aa6deee8c16fb02c1cd9da2a0b2092
2023-08-25 06:44:17,Google: Strong Company At A Reasonable Price,SeekingAlpha,"Google's search and ad dominance, YouTube's ad growth potential, and opportunities in cloud and AI make GOOG a compelling buy. Click here for a detailed analysis.",https://finnhub.io/api/news?id=c0268b897449184a34b95dd81230755de69341f68a0b11eed54863df1f0c1890
2023-08-25 06:16:00,It’s Still Too Early to ‘Buy the Dip’ With Meta Platforms Stock,InvestorPlace,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=a1f71f75ff79c35428890f77b5bf0cb6d4f8f9c827b48c6d736ebbfffe384029
2023-08-25 06:05:00,Meta launches AI model for coding,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=bb9eba3c8c09a3b512e7addb9838b21893c257bdf8bcb43b3ef51f678a29e938
2023-08-25 04:07:00,The 3 Most Undervalued Restaurant Stocks to Buy Now: August 2023,InvestorPlace,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=6f3138edb9bf133af4927209877941a0804a8844f8c344077787c8aab082901f
2023-08-25 02:28:00,How online life will change in Europe after Big Tech’s crackdown,MarketWatch,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=17eb6f68d07ee604aa74c5b2e80912797929fec5112c48da400fea82cad63ebc
2023-08-25 01:30:00,Google Triumphs As Court Tosses GOP's Censorship Lawsuit Over Donation Emails,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=6c960fb78e581938312f1e176da280ad14d09c9704ad1d5324c4d96a57b2ce7e
2023-08-25 01:10:00,"Internet Stocks Are Ready to Take Off, Says Wedbush — AMZN, GOOGL and META Should Lead the Pack",TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=bc77d79e7f61abedb478b606c5612d9a36449d7c31700f205b89409ee5d6dbe9
2023-08-25 01:01:00,"Notable Friday Option Activity: GOOGL, AMZN, MRNA",Stock Options Channel,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=3d56071aee9f9183345514ce9be779ff472f3de438e4ec2796357b8c17a4a371
2023-08-25 00:54:03,Should You Hold Alphabet (GOOG) for the Long Term?,Yahoo,"Giverny Capital Asset Management, LLC, an investment management company, recently published its second-quarter 2023 investor letter. A copy of the same can be downloaded here. The firm’s model portfolio appreciated 7.92%, net of fees in the second quarter compared to an 8.74% return for the Standard & Poor’s 500 Index. Year-to-date, the portfolio returned 14.46% compared […]",https://finnhub.io/api/news?id=a93475c2c4da4093b0cac5899599014d0921dd6c7f67273bb3fb422145f1fe8e
2023-08-24 22:55:25,US judge dismisses Republican National Committee's email spam suit against Google,Yahoo,"A U.S. judge on Thursday dismissed a lawsuit against Alphabet Inc's Google that was brought late last year by the Republican National Committee for allegedly sending its emails to users' spam folders.  In a filing made on Thursday, U.S. District Court Judge Daniel Calabretta said that while it was a ""close case,"" the political committee had not ""sufficiently pled that Google acted in bad faith"" in filtering RNC messages into the spam folders of users of its Gmail service.  The RNC filed the lawsuit against Google in October last year and claimed Google was ""discriminating"" against the political committee based on its conservative views and had sent the organization's bulk emails for election fundraising and other matters to spam folders.",https://finnhub.io/api/news?id=9ebc001c38c966f366c84c7d50f43bd3e72a506f0963dbe939d995446ce26dec
2023-08-24 21:39:10,21 Most Innovative Countries in the World,Yahoo,"This article will look at the 21 most innovative countries in the world. If you want to skip our detailed analysis of the most innovative countries, head to the 7 Most Innovative Countries. Previously, we looked at the 15 most innovative countries in the world. That list was primarily composed through the Global Innovation Index […]",https://finnhub.io/api/news?id=d9cdd8b53b836a8a9a4dd2dc8acf3214757baac280e38fec7ac8cb901ced4e32
2023-08-24 20:56:00,Nvidia Stock Hit an Intraday High After Stellar Earnings. What Wall Street Is Saying.,Yahoo,Analysts have been upgrading price targets for the chip maker's shares following its impressive report.,https://finnhub.io/api/news?id=641b0aa2e1e7693fcd7cdc1789b88efd57ba2d4672ea82bce4fc6dbf46a0fd77
2023-08-24 16:26:37,"Fed Officials Say Rates Close to Peak, More Increases Possible",Yahoo,"(Bloomberg) -- Two Federal Reserve officials said policymakers may be close to being done with interest-rate increases, but one held back from ruling out further hikes until inflation is more clearly on a downward path. Most Read from BloombergWagner Chief Prigozhin Listed Aboard Crashed Jet, Reports SayHuawei Building Secret Network for Chips, Trade Group WarnsMore People Call in Sick on August 24 Than Any Other DayBRICS Bloc Grows Heft With Saudi Arabia and Other Mideast PowersStocks Drop as A",https://finnhub.io/api/news?id=0022c18f94894e68125bc7452a17f0d8236e8f3df31cb26905da6fff30357fa2
2023-08-24 20:00:00,Google: AI Will Lead The Way,SeekingAlpha,Google's AI-powered Search drives revenue growth as competitors' generative AI chat platforms have limited impact. Stock is cheap at 15x EV/EPS targets for 2024.,https://finnhub.io/api/news?id=2e7e6205e0b520f421d4185bd2ac1a6a3a00b5d96e83744f3ef36b5ab8f6f04b
2023-08-24 19:40:54,15 Most Profitable Tech Stocks in 2023,Yahoo,"In this piece, we will take a look at the 15 most profitable technology stocks in 2023. If you want to skip our introduction to the technology industry and want to take a look at the top five stocks in this list, then check out 5 Most Profitable Tech Stocks in 2023. August 2023 is […]",https://finnhub.io/api/news?id=f10159a7a7660ee5fd74b1ca5fd4f97ffb7ed8fb0611e7f7885af03a835cd1df
2023-08-24 14:00:00,"AI Startup Hugging Face Valued at $4.5 Billion After Raising Funding From Google, Nvidia",Yahoo,"(Bloomberg) -- Hugging Face Inc., a startup that makes artificial intelligence software and hosts it for other companies, said it has been valued at $4.5 billion after raising $235 million in funding.Most Read from BloombergWagner Chief Prigozhin Listed Aboard Crashed Jet, Reports SayHuawei Building Secret Network for Chips, Trade Group WarnsMore People Call in Sick on August 24 Than Any Other DayBRICS Bloc Grows Heft With Saudi Arabia and Other Mideast PowersStocks Drop as AI Buzz Wanes With Po",https://finnhub.io/api/news?id=98a97de9ab5a885b2190c7abe516b7d578caeda01cff4c8003cfaeaa1f33f8b3
2023-08-24 19:01:44,Nvidia to Wall Street: What supply problems?,Yahoo,Nvidia addressed concerns about its ability to meet customer demand and the potential impact of fresh sanctions against exports to China during its latest earnings call.,https://finnhub.io/api/news?id=4c13d6cc1373ab239db37422b3be7e354886c62a443c0b2fad8dfddb25466e99
2023-08-24 16:48:00,"Mutual funds struggling with record underweight in megacap tech stocks, says Goldman Sachs",MarketWatch,"Mutual funds are underweight megcap technology stocks despite chasing some during the second quarter, leaving them struggling to beat their benchmarks,...",https://finnhub.io/api/news?id=991612be95ed998ca2169cbe60e435234bb34231a70022f3ce85bed78a2cf018
2023-08-24 16:40:56,Why the AI spending boom won't end up like the 1990s tech bubble,Yahoo,"Nvidia stock is roaring like many did during the 1990s bubble. But this time around, the hype around new chips is happening in a more mature demand environment.",https://finnhub.io/api/news?id=a8ee5d391e40914ccdc0e2e684dfc6c78704b8439893572ba1c56b3100d5186a
2023-08-24 16:39:56,"Nvidia's blowout earnings ripple across tech, highlighting winners and questions",Yahoo,Nvidia's blowout earnings have been a tide lifting some boats.,https://finnhub.io/api/news?id=380480305c99e8917d73d7a96dc24a608e0073343a96b638ed74996d104e8ba0
2023-08-24 16:35:00,Adobe Inc. stock underperforms Thursday when compared to competitors,MarketWatch,"Shares of Adobe Inc. slipped 3.44% to $512.43 Thursday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=ad5e2d9b3365fb2734c74b9d3e686b1ea23d35510270ede04089fec76b7b4f79
2023-08-24 16:32:00,"Alphabet Inc. Cl A stock falls Thursday, underperforms market",MarketWatch,"Shares of Alphabet Inc. Cl A slipped 1.96% to $129.78 Thursday, on what proved to be an all-around grim trading session for the stock market, with the S&P...",https://finnhub.io/api/news?id=fe981d975fa444a7dbe67616d23b88b6bff8abee3a8a4339cdfd553c07691f5d
2023-08-24 16:31:09,Canada to start planning how it will make internet giants pay for news,Yahoo,"The Canadian regulator responsible for implementing the country's online news law on Thursday said it will start setting up a framework for negotiations between news organizations and internet giants this autumn, with the aim of initiating mandatory bargaining by early 2025.  Canada's Online News Act, part of a global trend to make tech firms like Alphabet's Google and Meta's Facebook pay for news, became law in June but has not yet come into effect.  Google also plans to block news from search results in Canada before the law comes into effect.",https://finnhub.io/api/news?id=5b43fe73e5c1f1f781a0d0b13c446e266aceb5a8f91e81621517ceb76d8ce098
2023-08-24 16:30:00,Dropbox Ends Unlimited Cloud Storage Following Google Change,Yahoo,"(Bloomberg) -- Dropbox Inc., a provider of online data storage, is ending its unlimited option, saying a small handful of customers were using massive amounts of resources that had the potential to degrade the cloud service for the rest of its clients.Most Read from BloombergWagner Chief Prigozhin Listed Aboard Crashed Jet, Reports SayHuawei Building Secret Network for Chips, Trade Group WarnsMore People Call in Sick on August 24 Than Any Other DayBRICS Bloc Grows Heft With Saudi Arabia and Othe",https://finnhub.io/api/news?id=21a3dda0647ce54d67b861ad207add5808b30ab9a18fab8dcc8fe6cc7e89979a
2023-08-24 16:22:00,Alphabet (GOOGL) Expands Free Streaming Lineup on Google TV,Yahoo,"Alphabet (GOOGL) Google adds 25 more free channels to Google TV, which is likely to help the company cater well to the rising demand for free streaming.",https://finnhub.io/api/news?id=b77546f2fefd990ade21353f08efa6cb9ab3e1cb241d5e7fbb903bcdb4a9cb5f
2023-08-24 16:09:04,Alphabet : to Present at the Goldman Sachs 2023 Communacopia + Technology Conference,Finnhub,"Alphabet Inc. announced today that Thomas Kurian, CEO, Google Cloud, will participate in the Goldman Sachs 2023 Communacopia + Technology Conference. The session is scheduled for 1:05 p.m. Pacific...",https://finnhub.io/api/news?id=06d14324aa50b50754a2b15aa171adb307a1e202b406346b53a8f0568a0dc9b4
2023-08-24 16:00:51,Robotaxis Are Making Enemies as They Go Around San Francisco,Yahoo,"(Bloomberg) -- Just before Patti Smith took the stage in San Francisco this month, the emcee thanked sponsors, including robotaxi company Waymo. Most Read from BloombergNYC’s Most Exciting New Fine Dining Restaurant Is in a Subway StationMore People Call in Sick on August 24 Than Any Other DayNasdaq 100 Drops 2% as Yields Rise Before Powell: Markets WrapWagner Chief Prigozhin Listed Aboard Crashed Jet, Reports SayBRICS Bloc Grows Heft With Saudi Arabia and Other Mideast PowersThe audience booed,",https://finnhub.io/api/news?id=a220231541d6d5f774f82293b6602d6d3ea74e4f5e1f7b6af803a70b6eff1c96
2023-08-24 15:50:03,Google Axes Bad Reviews of Tracker Exposing Uyghur Forced Labor,Yahoo,"(Bloomberg) -- Alphabet Inc.’s Google has removed hundreds of negative reviews for a tracker that identifies apparel brands linked to forced Uyghur labor after its creator said the reviews were part of a disinformation campaign.Most Read from BloombergWagner Chief Prigozhin Listed Aboard Crashed Jet, Reports SayHuawei Building Secret Network for Chips, Trade Group WarnsMore People Call in Sick on August 24 Than Any Other DayBRICS Bloc Grows Heft With Saudi Arabia and Other Mideast PowersStocks D",https://finnhub.io/api/news?id=52cdd0787d556a93291d16d85ab20926a2322c1d760f86d062022c1febb8b215
2023-08-24 15:30:43,Why Is Alphabet (GOOGL) Up 2.4% Since Last Earnings Report?,Yahoo,Alphabet (GOOGL) reported earnings 30 days ago. What's next for the stock? We take a look at earnings estimates for some clues.,https://finnhub.io/api/news?id=6fd60efefa3b4721368fc509c07534975890981de97c6c7e6aea706eebe5ed15
2023-08-24 15:26:31,The One Generative AI Risk That No One Is Talking About,Yahoo,"The fight over who controls key technology, and how much, is as old as the tech sector. Do open-source systems threaten patented generative AI products like ChatGPT?",https://finnhub.io/api/news?id=bec815f82c7eaf9411bd1f2e4345258f97a4aed4037dce0a9f31607ecebc4825
2023-08-24 14:15:02,Nvidia earnings crushed estimates: How high can the stock go?,Yahoo,"Nvidia (NVDA) shares roses after the company’s second quarter earnings smashed expectations on both the top and bottom lines. But how sustainable is the stock's growth? Interactive Brokers Chief Strategist Steve Sosnick and Yahoo Finance Tech Editor Dan Howley join Yahoo Finance Live to discuss. On Nvidia’s earnings call, the company explained how the technology is being used and the partnerships it has with other companies. Howley explains, “there are means to an end here, where real products come of this” and these products, “will benefit consumers, as well as regular workers.” In the 1990s, tech companies Qualcomm (QCOM) and Cisco (CSCO), saw their stocks rise, but “the market got way ahead of itself,” Sosnick says, and the stocks ultimately dropped. For Nvidia, “there are other headwinds in terms of valuation that we have to consider. And the question is, will this deliver and will this deliver to bottom lines, not just be a great technology?” Sosnick explains.",https://finnhub.io/api/news?id=49dcf283d019dd0249ab5bab426ac204eda7b8cc2aa1636c5885d02a1064232d
2023-08-24 14:01:55,AI startup Hugging Face valued at $4.5 billion in latest round of funding,Yahoo,"The latest round of funding outlines the rapidly growing adoption of artificial intelligence (AI), which has been hailed by many as the next frontier of technology and has attracted some of the biggest investors in Silicon Valley.  Following the launch of OpenAI's popular chatbot ChatGPT, several AI startups like Microsoft-backed Inflection AI and Google-backed Runway have raised funds.  The race to the top among leading technology companies has also upped bets on Nvidia whose chip designs are being widely used in generative AI such as ChatGPT.",https://finnhub.io/api/news?id=4a2678fe25f02bca709ef08d497df1f76a5a5f7e7e059e67221a7505ff6c7133
2023-08-24 14:00:00,Meta Platforms: Getting Ready To Rally Toward Its All-Time Highs,SeekingAlpha,Meta Platforms stock is well-supported after its recent pullback. Learn why buyers are getting pumped up to help push META toward its all-time highs.,https://finnhub.io/api/news?id=8edfc323e3cd6df09cb9c8986a20f2602cf7eb92eff8ecfd2b33e5f0a93c04cd
2023-08-24 07:41:26,"Nvidia, Microsoft, Alphabet, Splunk rise premarket; Boeing, Dollar Tree fall",Yahoo,"Investing.com -- U.S. futures traded in a mixed fashion Thursday, with the tech sector dominating after Nvidia’s strong quarterly numbers.",https://finnhub.io/api/news?id=10100b74d37d13ec1f2a5ed415712ea777d961188086d1a0fe19f23972ce58d1
2023-08-24 13:24:45,Analyzing 13Fs: Daniel Loeb's Third Point Enters Nvidia And Big Tech,SeekingAlpha,"This article discusses Mr. Loeb's 13F portfolio, which we have not been previously covered. Click here to read more.",https://finnhub.io/api/news?id=54df840d68bd5028a98a877fdde47e83f24381d63d1866d23494ce8d3ac58c80
2023-08-24 13:12:54,Better Stock Buy: Zoom Video Communications vs. Cisco Systems,Yahoo,"Zoom Video Communications (NASDAQ: ZM) probably wouldn't exist if its founder and CEO Eric Yuan had stayed at Cisco Systems (NASDAQ: CSCO).  Yuan previously worked at Webex, a video conferencing start-up that was acquired by Cisco in 2007.  As a VP of Engineering at Cisco, Yuan pitched the development of a streamlined video conferencing app for mobile devices.",https://finnhub.io/api/news?id=41b38ffdd10357bfad911b30fc8c5fa5b3a8b16bbd99169891263237a2635c45
2023-08-24 12:38:00,10 Communication Services Stocks Whale Activity In Today's Session,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=13785cc73e8c6fb0bdc13886b6baa5cfcffef3c52a6209a085e678a27a99825b
2023-08-24 12:32:00,Walmart and Alphabet's Wing Partner For Dallas Drone Deliveries,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=566aca7db2abb3322388ba2bfa2b6208b6e2f97fc0fdf42ddd88dca21377c7cf
2023-08-24 12:12:00,"U.S. stocks lose ground as Nvidia rally loses steam, attention turns to Jackson Hole",MarketWatch,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=4e7c71054a645ebd539a26fdfec4d6c1b015613ac8736bed10250f9adb3020cc
2023-08-24 12:05:00,‘Robotaxis in urban settings are particularly challenging’: What’s next for self-driving cars? An expert weighs in.,MarketWatch,"Carnegie Mellon's Philip Koopman talks about safety and liability concerns around driverless cars, and what’s next for autonomous vehicles.",https://finnhub.io/api/news?id=3d1484eba97f898f2828a24287e40fe3000a5e3e5ba5829d1dec479f97b76a4f
2023-08-24 11:47:00,Dropbox to end unlimited cloud storage; highest plan to offer 5TB,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=097e7a28f794791328d09fc4e08594cc4131e3edd75814818faa4594e58d3d3c
2023-08-24 11:45:03,AI startup Modular raises $100 mln in General Catalyst-led funding,Finnhub,"AI startup Modular said on Thursdayit had raised $100 million in a new funding round, led byventure capital firm General Catalyst, with participation fromexisting investors Google Ventures, SV...",https://finnhub.io/api/news?id=3266c0d00e2fb883821e6eb743975342ed8d9eb6a2698f245e610d8a5643682b
2023-08-24 11:45:00,2 Top Tech Stocks to Buy for the Long Haul,Yahoo,"Tech stocks fell out of favor last year as an economic downturn caused a reduction in consumer spending.  Investment mogul Warren Buffett has massively profited from tech as his holdings company, Berkshire Hathaway, has dedicated 46% of its portfolio to Apple.  The iPhone company's stock gained more than 570% since Berkshire first invested in 2016, illustrating how lucrative the sector can be.",https://finnhub.io/api/news?id=20bfa3c2e94fca2789b73e0f96660b2ed5faabb92234f0ece246246ee9385d9b
2023-08-24 11:44:00,"The 'Gray Lady' Stares Down Silicon: AI, Media, And The Battle For Boundaries",Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=7c6ebd3cf9263688694e4527415e4b63e84e4679d6b15c6816c8f3450ee8a33e
2023-08-24 11:38:00,Alphabet Unusual Options Activity For August 24,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=4d571c9ce995844c2d19c0456e1d83512860152a68b91a8de6270d6495b0585e
2023-08-24 11:11:00,Meta Platforms Goes To AI War: Launches New AI Coding Software To Compete With OpenAI,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=7c014e5f55922fdebc67bfa8d66ac2a7dcc7b2f151c9db99b24cf67f20504328
2023-08-24 11:01:00,"U.S. stocks’ losses accelerate as rising bond yields, stronger dollar offset strong Nvidia earnings",MarketWatch,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=8ef194ef71b2ebb6ebe88d290b554a36c158ee59216de6e929bc6baea23912c9
2023-08-24 11:00:00,AI stocks sink as Nvidia-led euphoria fades,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=ce1075da9b670c0a5d79502802ba49d8a612b3755cdec8d12f01526ca7b6752f
2023-08-24 10:54:00,GOOGL October 6th Options Begin Trading,Stock Options Channel,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=e4efec3b06f5bd2aea0fc9b773207c596bac274a486bece5ca7e6654ac296deb
2023-08-24 10:51:00,Walmart teams up with Alphabet's Wing to expand drone deliveries,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=bcbd3a65376308935606d6d64590c955573f02b0521798ad4736adc85cf95e67
2023-08-24 10:39:00,Morgan Stanley’s AI Forecast: 2023’s Big Moments,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=89eaf915f70bece6485d6e7a59b451f6a8ec56ea4e2df3ba231bf210d92a1f92
2023-08-24 10:20:00,U.S. stocks slide as Nvidia’s post-earnings rally fades,MarketWatch,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=b023f806317c8df5c043445003a9646a290968591defc2a8b3ca5baa6b6f336f
2023-08-24 09:18:00,Nasdaq trades marginally higher as post-Nvidia earnings rally fades,MarketWatch,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=e93ffa495bca9259a3f8ad0fbf3d3b6224eeb2d4662550231592d8a63308298f
2023-08-24 09:06:00,"Google, Amazon among 13 potential AI catalysts for rest of 2023: Morgan Stanley",Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=3eb443a194b0b065180662ba45b4b0167d50dc07bf7fa4cc909c7841faee80fb
2023-08-24 09:05:00,IHOP enhances online ordering with Google Cloud AI,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=04666bc3c042af68c13c2f62f48217c6dcf7da8572a59670fa3a6eca2e57e711
2023-08-24 08:40:00,Buffett's New Frontier: How Technology Offers Exponential Growth for Young Investors,GuruFocus,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=6e4b51eb26c7c296683494aa479bcd53129fac0c4c7689bbc67c5fe95ddcf8ca
2023-08-24 08:06:00,"While Investors Look Elsewhere, IBM Stock is Quietly Rallying",TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=a8e5eeeceba92c6de4da2be9972d16496fa3b787187679d8d68ae8d6b784f4fc
2023-08-24 08:02:00,OpenText partners with Google Cloud,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=859636251bd5a48bfecab9f5b5e0398b4f50be049247909df30269692df84099
2023-08-24 07:41:00,Nvidia’s Market Value Just Keeps Climbing. The Math Behind It Surpassing Apple.,MarketWatch,Nvidia's market capitalization has boomed this year to above $1.2 trillion from below $400 billion. Levels held by Big Tech peers are in sight.,https://finnhub.io/api/news?id=c918c408ce9206846362b1e9410a328cdabe8d9d5b255d30669c4e917dab85f6
2023-08-24 06:58:00,Did NVDA Call The Peak Of The AI Craze?,TalkMarkets,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=62434e0f96d00971a35b4461fbcc2e193aab5895ab0f2d2d0692bd3a639a8292
2023-08-24 06:40:00,These Are the ONLY 3 Cloud Computing Stocks to Consider in August 2023,InvestorPlace,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=ef9e55f954f23f2bcfa15f7009cbf568ace99db8e195a5371f04bb70f7dad50b
